,허가번호,경도,위도,"주파수 대역
(MHz)",구분
4595,322016110078076,126.974903,127.175308,2600,기지국
4596,322016110078077,126.974869,127.175308,2600,기지국
4597,322016110078081,126.982544,127.175308,2600,기지국
4599,322016110080434,126.977392,127.175308,2600,기지국
4600,322016110080435,126.977392,127.175308,2600,기지국
4601,322016110080436,126.977392,127.175308,2600,기지국
4602,322016110080437,126.977392,127.175308,2600,기지국
4603,322016110080438,126.977392,127.175308,2600,기지국
4604,322016110080439,126.977392,127.175308,2600,기지국
4605,322016110080440,126.977392,127.175308,2600,기지국
4616,322017110011099,126.976806,127.175308,2600,기지국
4617,322017110014665,126.978839,127.175308,2600,기지국
4618,322017110014666,126.980117,127.175308,2600,기지국
4619,322017110016076,126.981294,127.175308,2600,기지국
4632,322017110033210,126.976644,127.175308,2600,기지국
4633,322017110044183,126.976222,127.175308,2600,기지국
4634,322017110044184,126.976222,127.175308,2600,기지국
4635,322017110044185,126.976222,127.175308,2600,기지국
4678,322018110002402,126.974842,127.175308,2600,기지국
4679,322018110002403,126.974844,127.175308,2600,기지국
4684,322018110011101,126.975761,127.175308,2600,기지국
4686,322018110012296,126.979847,127.175308,2600,기지국
4687,322018110012398,126.977022,127.175308,2600,기지국
4689,322018110013781,126.97895,127.175308,2600,기지국
4690,322018110015530,126.978906,127.175308,2600,기지국
4693,322018110019946,126.977656,127.175308,2600,기지국
4696,322018110020344,126.981733,127.175308,2600,기지국
4697,322018110020345,126.981733,127.175308,2600,기지국
4698,322018110020346,126.981733,127.175308,2600,기지국
4699,322018110020347,126.981733,127.175308,2600,기지국
4700,322018110020348,126.981733,127.175308,2600,기지국
4701,322018110020349,126.981733,127.175308,2600,기지국
4710,322018110027196,126.975817,127.175308,2600,기지국
4711,322018110027197,126.975817,127.175308,2600,기지국
4720,322018110037898,126.975958,127.175308,2600,기지국
4721,322018110037899,126.975958,127.175308,2600,기지국
4722,322018110037900,126.975958,127.175308,2600,기지국
4727,322018110045317,126.974903,127.175308,2600,기지국
4731,322018110046430,126.980981,127.175308,2600,기지국
4732,322018110046431,126.980981,127.175308,2600,기지국
4733,322018110046432,126.980758,127.175308,2600,기지국
4734,322018110046433,126.980981,127.175308,2600,기지국
4735,322018110046434,126.980981,127.175308,2600,기지국
4740,322018110047506,126.974839,127.175308,2600,기지국
4743,322018110053896,126.976953,127.175308,2600,기지국
4755,322018110059350,126.977897,127.175308,2600,기지국
4756,322018110059351,126.977897,127.175308,2600,기지국
4757,322018110059378,126.975942,127.175308,2600,기지국
4758,322018110059379,126.975942,127.175308,2600,기지국
4759,322018110059380,126.975942,127.175308,2600,기지국
4760,322018110059381,126.975942,127.175308,2600,기지국
4761,322018110059382,126.975942,127.175308,2600,기지국
4762,322018110059383,126.975942,127.175308,2600,기지국
4763,322018110059384,126.975942,127.175308,2600,기지국
4764,322018110059385,126.975942,127.175308,2600,기지국
4765,322018110059386,126.975942,127.175308,2600,기지국
4766,322018110059387,126.975942,127.175308,2600,기지국
4767,322018110059388,126.975942,127.175308,2600,기지국
4768,322018110059389,126.975942,127.175308,2600,기지국
4769,322018110059390,126.975942,127.175308,2600,기지국
4774,322018110063245,126.975397,127.175308,2600,기지국
4775,322018110063246,126.975397,127.175308,2600,기지국
4778,322018110063469,126.975397,127.175308,2600,기지국
4779,322018110063470,126.975397,127.175308,2600,기지국
4780,322018110063471,126.975397,127.175308,2600,기지국
4794,322019110003616,126.982786,127.175308,2600,기지국
4797,322019110009545,126.977233,127.175308,2600,기지국
4808,322019110023051,126.978936,127.175308,2600,기지국
4905,322020110052545,126.978203,127.175308,2600,기지국
4910,322020110054772,126.976319,127.175308,2600,기지국
4914,322021110000163,126.978936,127.175308,2600,기지국
4919,322021110000312,126.977336,127.175308,2600,기지국
4960,322022110004621,126.981081,127.175308,2600,기지국
4965,322022110006441,126.980758,127.175308,2600,기지국
4983,322022110022504,126.981081,127.175308,2600,기지국
5019,322022110066639,126.974839,127.175308,2600,기지국
5044,322023110030045,126.977656,127.175308,2600,기지국
5050,322023110036137,126.982628,127.175308,2600,기지국
5059,322024110003379,126.982047,127.175308,2600,기지국
5071,322024110014568,126.977639,127.175308,2600,기지국
5078,322024110015784,126.981994,127.175308,2600,기지국
5096,322024110037551,126.980489,127.175308,2600,기지국
5103,322025110004972,126.980758,127.175308,2600,기지국
5109,322025110008848,126.983617,127.175308,2600,기지국
5247,322014110005210,126.986981,127.175308,2600,기지국
5248,322014110005528,126.981231,127.175308,2600,기지국
5249,322014110006874,126.979975,127.175308,2600,기지국
5250,322014110006875,126.981722,127.175308,2600,기지국
5260,322014110030791,126.985936,127.175308,2600,기지국
5285,322014110066058,126.983839,127.175308,2600,기지국
5304,322015110000939,126.982953,127.175308,2600,기지국
5307,322015110003451,126.983053,127.175308,2600,기지국
5308,322015110003664,126.980572,127.175308,2600,기지국
5315,322015110018841,126.989042,127.175308,2600,기지국
5316,322015110018857,126.984508,127.175308,2600,기지국
5317,322015110018900,126.985342,127.175308,2600,기지국
5318,322015110021125,126.985156,127.175308,2600,기지국
5324,322015110033566,126.981542,127.175308,2600,기지국
5326,322015110035097,126.981169,127.175308,2600,기지국
5336,322015110057669,126.982003,127.175308,2600,기지국
5337,322015110058002,126.982503,127.175308,2600,기지국
5338,322015110058253,126.981169,127.175308,2600,기지국
5349,322015110071682,126.981578,127.175308,2600,기지국
5351,322015110077587,126.985836,127.175308,2600,기지국
5352,322015110077589,126.982378,127.175308,2600,기지국
5362,322015110083305,126.985469,127.175308,2600,기지국
5363,322016110005749,126.986958,127.175308,2600,기지국
5371,322016110026806,126.985469,127.175308,2600,기지국
5373,322016110030747,126.979844,127.175308,2600,기지국
5374,322016110033680,126.987333,127.175308,2600,기지국
5375,322016110033705,126.983617,127.175308,2600,기지국
5376,322016110034101,126.984853,127.175308,2600,기지국
5377,322016110034107,126.99025,127.175308,2600,기지국
5378,322016110034121,126.981678,127.175308,2600,기지국
5379,322016110035420,126.985842,127.175308,2600,기지국
5380,322016110036350,126.986769,127.175308,2600,기지국
5381,322016110037392,126.9841,127.175308,2600,기지국
5382,322016110037738,126.984092,127.175308,2600,기지국
5383,322016110037740,126.986769,127.175308,2600,기지국
5384,322016110037852,126.982167,127.175308,2600,기지국
5385,322016110041292,126.986981,127.175308,2600,기지국
5386,322016110042083,126.983767,127.175308,2600,기지국
5387,322016110042704,126.984089,127.175308,2600,기지국
5388,322016110043598,126.984103,127.175308,2600,기지국
5389,322016110043599,126.981983,127.175308,2600,기지국
5390,322016110044800,126.984106,127.175308,2600,기지국
5391,322016110044802,126.984106,127.175308,2600,기지국
5392,322016110044803,126.984092,127.175308,2600,기지국
5393,322016110044816,126.982167,127.175308,2600,기지국
5397,322016110046460,126.984103,127.175308,2600,기지국
5402,322016110047706,126.985114,127.175308,2600,기지국
5403,322016110047711,126.984103,127.175308,2600,기지국
5404,322016110047712,126.984103,127.175308,2600,기지국
5414,322016110054241,126.979847,127.175308,2600,기지국
5415,322016110055997,126.987456,127.175308,2600,기지국
5435,322016110078002,126.980967,127.175308,2600,기지국
5436,322016110078003,126.980967,127.175308,2600,기지국
5437,322016110078004,126.980967,127.175308,2600,기지국
5438,322016110078005,126.980967,127.175308,2600,기지국
5439,322016110078006,126.980967,127.175308,2600,기지국
5440,322016110078007,126.980967,127.175308,2600,기지국
5441,322016110078008,126.980967,127.175308,2600,기지국
5442,322016110078009,126.980967,127.175308,2600,기지국
5443,322016110078010,126.980967,127.175308,2600,기지국
5444,322016110078081,126.982544,127.175308,2600,기지국
5445,322016110078082,126.987233,127.175308,2600,기지국
5446,322016110080425,126.985722,127.175308,2600,기지국
5447,322016110080426,126.985722,127.175308,2600,기지국
5448,322016110080427,126.985722,127.175308,2600,기지국
5449,322016110080428,126.985722,127.175308,2600,기지국
5450,322016110080429,126.985722,127.175308,2600,기지국
5451,322016110080430,126.985722,127.175308,2600,기지국
5452,322016110080431,126.985722,127.175308,2600,기지국
5453,322016110080432,126.985722,127.175308,2600,기지국
5454,322016110080433,126.985722,127.175308,2600,기지국
5462,322017110008052,126.985983,127.175308,2600,기지국
5463,322017110008053,126.985983,127.175308,2600,기지국
5466,322017110014666,126.980117,127.175308,2600,기지국
5467,322017110016076,126.981294,127.175308,2600,기지국
5483,322017110056625,126.984853,127.175308,2600,기지국
5485,322017110062235,126.986786,127.175308,2600,기지국
5506,322018110012296,126.979847,127.175308,2600,기지국
5508,322018110013775,126.987003,127.175308,2600,기지국
5511,322018110020344,126.981733,127.175308,2600,기지국
5512,322018110020345,126.981733,127.175308,2600,기지국
5513,322018110020346,126.981733,127.175308,2600,기지국
5514,322018110020347,126.981733,127.175308,2600,기지국
5515,322018110020348,126.981733,127.175308,2600,기지국
5516,322018110020349,126.981733,127.175308,2600,기지국
5521,322018110021574,126.99025,127.175308,2600,기지국
5525,322018110036384,126.985156,127.175308,2600,기지국
5530,322018110046430,126.980981,127.175308,2600,기지국
5531,322018110046431,126.980981,127.175308,2600,기지국
5532,322018110046432,126.980758,127.175308,2600,기지국
5533,322018110046433,126.980981,127.175308,2600,기지국
5534,322018110046434,126.980981,127.175308,2600,기지국
5554,322018110060817,126.985469,127.175308,2600,기지국
5561,322018110068646,126.985156,127.175308,2600,기지국
5569,322019110003616,126.982786,127.175308,2600,기지국
5638,322020110039728,126.984961,127.175308,2600,기지국
5686,322022110004621,126.981081,127.175308,2600,기지국
5689,322022110006441,126.980758,127.175308,2600,기지국
5710,322022110022504,126.981081,127.175308,2600,기지국
5768,322023110022348,126.985342,127.175308,2600,기지국
5805,322023110030806,126.987458,127.175308,2600,기지국
5806,322023110030807,126.987458,127.175308,2600,기지국
5807,322023110030808,126.986172,127.175308,2600,기지국
5812,322023110031651,126.987458,127.175308,2600,기지국
5819,322023110036137,126.982628,127.175308,2600,기지국
5825,322024110003379,126.982047,127.175308,2600,기지국
5835,322024110015784,126.981994,127.175308,2600,기지국
5836,322024110020374,126.985689,127.175308,2600,기지국
5854,322025110004972,126.980758,127.175308,2600,기지국
5859,322025110008848,126.983617,127.175308,2600,기지국
6023,322014110005216,127.000014,127.175308,2600,기지국
6024,322014110005304,126.991267,127.175308,2600,기지국
6025,322014110006822,126.992956,127.175308,2600,기지국
6026,322014110006843,126.999417,127.175308,2600,기지국
6027,322014110006844,126.998406,127.175308,2600,기지국
6028,322014110006845,126.998406,127.175308,2600,기지국
6029,322014110006846,127.000639,127.175308,2600,기지국
6030,322014110006860,126.991631,127.175308,2600,기지국
6031,322014110006862,126.995592,127.175308,2600,기지국
6032,322014110006864,126.996975,127.175308,2600,기지국
6033,322014110006866,126.996661,127.175308,2600,기지국
6034,322014110006867,126.997389,127.175308,2600,기지국
6035,322014110007287,126.993275,127.175308,2600,기지국
6044,322014110030790,126.994192,127.175308,2600,기지국
6045,322014110031070,126.994192,127.175308,2600,기지국
6068,322014110066060,126.992867,127.175308,2600,기지국
6069,322014110066063,126.995792,127.175308,2600,기지국
6070,322014110066064,126.992617,127.175308,2600,기지국
6078,322014110074383,126.991075,127.175308,2600,기지국
6094,322015110001072,126.998625,127.175308,2600,기지국
6095,322015110001078,127.000872,127.175308,2600,기지국
6096,322015110001085,126.998161,127.175308,2600,기지국
6105,322015110019360,126.992461,127.175308,2600,기지국
6124,322015110037253,126.9985,127.175308,2600,기지국
6125,322015110037254,126.9985,127.175308,2600,기지국
6126,322015110038484,126.991072,127.175308,2600,기지국
6127,322015110038485,126.998861,127.175308,2600,기지국
6132,322015110045145,126.997808,127.175308,2600,기지국
6133,322015110054034,127.000872,127.175308,2600,기지국
6134,322015110058049,126.995978,127.175308,2600,기지국
6135,322015110058167,126.993647,127.175308,2600,기지국
6139,322015110071410,126.995386,127.175308,2600,기지국
6141,322015110073723,126.996167,127.175308,2600,기지국
6146,322016110002811,126.994125,127.175308,2600,기지국
6150,322016110011052,126.994211,127.175308,2600,기지국
6159,322016110026804,126.997425,127.175308,2600,기지국
6160,322016110033683,126.992956,127.175308,2600,기지국
6161,322016110033685,127.000014,127.175308,2600,기지국
6162,322016110033688,126.997392,127.175308,2600,기지국
6163,322016110033690,126.995386,127.175308,2600,기지국
6164,322016110033697,126.993328,127.175308,2600,기지국
6165,322016110033703,126.998625,127.175308,2600,기지국
6166,322016110033714,126.995978,127.175308,2600,기지국
6167,322016110033718,126.999797,127.175308,2600,기지국
6168,322016110033722,126.997086,127.175308,2600,기지국
6169,322016110033730,126.998161,127.175308,2600,기지국
